{u'$date': u'2017-02-25T14:55:28.000Z'} , 835503487098191872 , jbaileystweets , Possible suicide...
{u'$date': u'2017-02-25T14:55:33.000Z'} , 835503506253500416 , KKstarre , It's all good....... eventually.
{u'$date': u'2017-02-25T14:55:35.000Z'} , 835503514147254272 , bluRRyjulio , i honestly just wanna die
{u'$date': u'2017-02-25T14:55:47.000Z'} , 835503563375697920 , NiallH71 , why do people wants to die... life sucks but I don't care as long as I live. God gave this I don't want to waste this life
{u'$date': u'2017-02-25T14:55:47.000Z'} , 835503563979784192 , itskirabtw , wanna get murdered
{u'$date': u'2017-02-25T14:55:49.000Z'} , 835503572460716032 , moultriesk , Suicidal thoughts can affect anyone regardless of age  gender  or background.
{u'$date': u'2017-02-25T14:55:57.000Z'} , 835503605771866112 , mmmmMozart , Just got thru super crummy writer's block w/ end of piece for It's all snapping into place! 👏 composerproblems takethat
{u'$date': u'2017-02-25T14:55:57.000Z'} , 835503607667703808 , NYCisme , Curious how many Indian farmers using gmo committed suicide  or bee colony collapses  or amt of glyphosate found in…
{u'$date': u'2017-02-25T14:56:04.000Z'} , 835503637686325248 , lodgebetty , omg polly had suicidal tendencies.. I feel bad
{u'$date': u'2017-02-25T14:56:08.000Z'} , 835503654945849346 , ObusakoE , stroking till i shoot my cum all over myself
{u'$date': u'2017-02-25T14:56:09.000Z'} , 835503656212508673 , causeimdesss , painless
{u'$date': u'2017-02-25T14:56:09.000Z'} , 835503659173629952 , megee_valdezzz , same
{u'$date': u'2017-02-25T14:56:10.000Z'} , 835503661027512321 , godnyoongi , wow i want to die
{u'$date': u'2017-02-25T14:56:18.000Z'} , 835503696901439493 , The_News_DIVA , Magician Daryl Easton  61  Found Dead After Killing Himself in Hollywood’...  via
{u'$date': u'2017-02-25T14:56:20.000Z'} , 835503701682966528 , sassyscoopics , Daryl once stopped his lecture to teach a 12 year old me how to do an elmsley count. I will never forget that.…
{u'$date': u'2017-02-25T14:56:20.000Z'} , 835503702400241664 , SheWeaveth , my back hurts  i want to sleep  my time is limited  basically i just want to die and get it over with
{u'$date': u'2017-02-25T14:56:25.000Z'} , 835503725888204800 , vidyadharginde , Kalikho Pul Suicide: Clumsy Handling Hurts Supreme Court’s Image
{u'$date': u'2017-02-25T14:56:27.000Z'} , 835503731340890114 , jjksac , please suggest upbeat songs i want to die
{u'$date': u'2017-02-25T14:56:30.000Z'} , 835503746679386113 , shraannvelez , Feels like I'm drowning without your love so throw yourself out to me
{u'$date': u'2017-02-25T14:56:35.000Z'} , 835503764433997825 , TravisAaron5 , Man Seeking to Highlight Son's  Suicide due to Bullying over Sexuality  is Killed - News - Bubblews bubblews
{u'$date': u'2017-02-25T14:56:40.000Z'} , 835503787347365888 , krnglvzaragon , stop those suicidal tendencies already its scaring me na 😣 @miiiiiiicccccch
{u'$date': u'2017-02-25T14:56:47.000Z'} , 835503818158796800 , geraIts , i want to die
{u'$date': u'2017-02-25T14:56:49.000Z'} , 835503824148262913 , Seek1st2udstnd , It's 1 of many solutions. Do you have solutions any to end racism? Trust me WE want racism to end a lot.
{u'$date': u'2017-02-25T14:56:50.000Z'} , 835503827910479873 , mr_golden__ , Tired of living day to day like everything is alright
{u'$date': u'2017-02-25T14:56:55.000Z'} , 835503849817444353 , TattooLane , Blimey. It's all gonna end in tears ...
{u'$date': u'2017-02-25T14:57:02.000Z'} , 835503881497022464 , kehronnie , this video makes me wanna die SHE'S SO CUTE :(
{u'$date': u'2017-02-25T14:57:08.000Z'} , 835503904712445953 , Davewellwisher , Possible suicide...
{u'$date': u'2017-02-25T14:57:09.000Z'} , 835503908206305284 , charlesmiller11 , Exactly. Fucking HATE this dude.
{u'$date': u'2017-02-25T14:57:14.000Z'} , 835503928833900545 , buiItgod , Perhaps stop guilt tripping people for feeling suicidal. It's literally not a choice lmao
{u'$date': u'2017-02-25T14:57:20.000Z'} , 835503955388030977 , AngelaQriegler , We're having ravioli for dinner tonight I seriously want to die
{u'$date': u'2017-02-25T14:57:20.000Z'} , 835503954960187396 , WH_Olenna , I always end up forced to do it anyway  so why not volunteer this time? I need some variety in my life.
{u'$date': u'2017-02-25T14:57:34.000Z'} , 835504012166320128 , suggletrouble , DOES GRACE WANT ME TO DIE
{u'$date': u'2017-02-25T14:57:36.000Z'} , 835504023293816832 , sparksjls , After 2 weeks of suffering  GOP returns to:• end promise of access for all with preexisting conditions• increase…
{u'$date': u'2017-02-25T14:57:37.000Z'} , 835504026401767424 , BenPearceFilms , Going After Marijuana Is Political Suicide—Even for Conservatives
{u'$date': u'2017-02-25T14:57:38.000Z'} , 835504032496025601 , Ashlyyy_kyla , goodbye world  suicide😭
{u'$date': u'2017-02-25T14:57:41.000Z'} , 835504044403748864 , purifiedbarone , i wanna die
{u'$date': u'2017-02-25T14:57:43.000Z'} , 835504051873845248 , austiga4u , Suicide attacks on 2 security centers in Syrian city of Homs killed at least 32...  by cnnbrk via @c0nvey
{u'$date': u'2017-02-25T14:57:43.000Z'} , 835504053157253120 , Mattstarr15 , Dogs don't deserve to die
{u'$date': u'2017-02-25T14:57:47.000Z'} , 835504068252479488 , gyuunoya , So im lyk asking all my friend what i should cos for tomorrow  kenma or yachi. . But it'd be a plottwist if i end up being yurio
{u'$date': u'2017-02-25T14:57:59.000Z'} , 835504119230136321 , Plvugly , Me: i want to dieTwitter:
{u'$date': u'2017-02-25T14:57:59.000Z'} , 835504120547135489 , kiran_ovo , just end my life
{u'$date': u'2017-02-25T14:58:00.000Z'} , 835504123864891392 , GmanTheAmerican , If I wasn't suicidal before I sure am now😊
{u'$date': u'2017-02-25T14:58:01.000Z'} , 835504126352056320 , moultriesk , Suicidal thoughts ; suicide occur too frequently but should not be considered common ; can indicate more serious issues.
{u'$date': u'2017-02-25T14:58:07.000Z'} , 835504151132004352 , RubinRodz , I wanna die i feel so clapped
{u'$date': u'2017-02-25T14:58:07.000Z'} , 835504152008601601 , cohlive93 , pussy cum sex suicide girl fucks
{u'$date': u'2017-02-25T14:58:14.000Z'} , 835504181083533312 , kevaa1 , sexy sweden naked aleon suicide
{u'$date': u'2017-02-25T14:58:16.000Z'} , 835504188268417027 , hiindAz , i want to die
{u'$date': u'2017-02-25T14:58:26.000Z'} , 835504231222239234 , shortlifee , Guilty...real true love doesn't hurt 💯
{u'$date': u'2017-02-25T14:58:33.000Z'} , 835504262440452097 , purenochu , i wanna die
{u'$date': u'2017-02-25T14:58:36.000Z'} , 835504273647616000 , Jay_Fueeeeentes , Kinda always wanna die after drinking now
{u'$date': u'2017-02-25T14:58:37.000Z'} , 835504278395621378 , ohms2k15 , NowPlaying Suicide Strike (Covert) -Live- - Murphy's Children  08:57
{u'$date': u'2017-02-25T14:58:38.000Z'} , 835504284196229124 , Staci_Williams8 , Possible Murder...
{u'$date': u'2017-02-25T14:58:39.000Z'} , 835504286670991361 , _gizmo_ , History continues to plagiarise
{u'$date': u'2017-02-25T14:58:50.000Z'} , 835504334351839232 , satinvpl , Ffs Sharia Law. Keep it out...
{u'$date': u'2017-02-25T14:58:51.000Z'} , 835504338105675776 , daphneolive , Would have made more sense to tweet this an hour ago so it could be 36 hours. Oh well
{u'$date': u'2017-02-25T14:58:52.000Z'} , 835504342845239297 , KittyCatBubgum , if I die I want you to take all of my gerbils (;´ρ`)
{u'$date': u'2017-02-25T14:58:52.000Z'} , 835504342589390850 , lovjeons , I'm so in love I fuckign want to die
{u'$date': u'2017-02-25T14:59:00.000Z'} , 835504373052674051 , moultriesk , If you or someone you know is in crisis or are experiencing difficult or suicidal thoughts. Call 1-800-273-TALK (8255).
{u'$date': u'2017-02-25T14:59:01.000Z'} , 835504380115742720 , BuyBookstore , Grieving a Suicide: A Loved One's Search for Comfo  promote Greatreads
{u'$date': u'2017-02-25T14:59:04.000Z'} , 835504392191229953 , YumYumPatani , Nah! call me selfish or whatever but it'll cure MY pain!
{u'$date': u'2017-02-25T14:59:07.000Z'} , 835504405906604032 , Iottoksoo , I'M SOFT I WANT TO DIE
{u'$date': u'2017-02-25T14:59:08.000Z'} , 835504408343494656 , sayakoos , I wanna die
{u'$date': u'2017-02-25T14:59:11.000Z'} , 835504421350014977 , FERASS_FROM_NJ , suicide at age 31
{u'$date': u'2017-02-25T14:59:12.000Z'} , 835504425368240129 , TheIslamNetwork , Suicide attacks on bases in Syria's Homs kill 42
{u'$date': u'2017-02-25T14:59:17.000Z'} , 835504445022691328 , pacifierlyrics , i have so much schoolwork to do i'm drowning in books and paper
{u'$date': u'2017-02-25T14:59:17.000Z'} , 835504445194715136 , RGNicholson , This latest act shows just how distorted Premier McNeil's view of our school system is.
{u'$date': u'2017-02-25T14:59:22.000Z'} , 835504467315322880 , Weirdeadbrain , If I told you to die. I literally want you to die  Im not joking.
{u'$date': u'2017-02-25T14:59:23.000Z'} , 835504470456958976 , beomgguk , this got so many likes
{u'$date': u'2017-02-25T14:59:34.000Z'} , 835504518414622725 , OF_Soldier_ , Do y'all want us to die???
{u'$date': u'2017-02-25T14:59:36.000Z'} , 835504527252021249 , imellebtw , Friend : what u wanna do ?Me: die
{u'$date': u'2017-02-25T14:59:54.000Z'} , 835504600765562880 , DesmaPutra , Same-sex marriage laws linked to powerful drop in teen suicide rate  by HuffingtonPost via…
{u'$date': u'2017-02-25T14:59:57.000Z'} , 835504612660633602 , longhotbummer , cut myself shaving for a tattoo and meant to put this pic on my snapstory but accidentally sent it to someone i had…
{u'$date': u'2017-02-25T14:59:57.000Z'} , 835504614338330626 , drinkwater_paul , Arvo All! At a loose end! So.....I'm coming in for a 8hr S;G 4 some holiday spending money! Please tell me it's code red not code dead! 🙏🏼💪🏼
{u'$date': u'2017-02-25T15:00:00.000Z'} , 835504627189706753 , mcdadavoy , EVERYTHING ABOUT THIS MAKES ME WANT TO DIE
{u'$date': u'2017-02-25T15:00:12.000Z'} , 835504678163132416 , itisLarry2010 , post more selfies I'm ready to die
{u'$date': u'2017-02-25T15:00:14.000Z'} , 835504686027374593 , CanvasDancer , Yep. We are living in Opposite World..
{u'$date': u'2017-02-25T15:00:16.000Z'} , 835504692742533122 , scorpicntattoo , smh this entire list makes me wanna die
{u'$date': u'2017-02-25T15:00:17.000Z'} , 835504696223748097 , kirkland_w , Marcy Playground: One More Suicide  via @YouTube
{u'$date': u'2017-02-25T15:00:18.000Z'} , 835504702800396288 , AJEnglish , Suicide attacks hit security forces in Syria's Homs. Share your questions 👇 AJNewsGrid
{u'$date': u'2017-02-25T15:00:22.000Z'} , 835504718373867520 , cadavrique , idk why I keep eating while I always want to die right after
{u'$date': u'2017-02-25T15:00:26.000Z'} , 835504735771852800 , HelpDonaldWin , Body Found at Magic Castle: 5 Fast Facts You Need to Know
{u'$date': u'2017-02-25T15:00:29.000Z'} , 835504749965369344 , NSQAmerican , History will show Swedish society did not fall to a Muslim invasion but committed mass cultural suicide.
{u'$date': u'2017-02-25T15:00:32.000Z'} , 835504758492434434 , JKInsight , As you voted for one  ignorant. You should go right your suicide note now.
{u'$date': u'2017-02-25T15:00:32.000Z'} , 835504759532462080 , jinerally , Can antis go die and choke already yall are disgustingly ugly and don't even deserve to even say my mochi son jimin…
{u'$date': u'2017-02-25T15:00:37.000Z'} , 835504781607186433 , KudaMangi , All i'll say in an interview is  im multi-faceted . And i dont know what that means so im still living off benefits…
{u'$date': u'2017-02-25T15:00:38.000Z'} , 835504787210678272 , playlistdolans , social suicide
{u'$date': u'2017-02-25T15:00:44.000Z'} , 835504812078862344 , canelac441 , Man Left Disfigured By Failed Suicide Finds New Lease On Life With Face Transplant
{u'$date': u'2017-02-25T15:00:46.000Z'} , 835504818093436929 , nihilistpotter , good morning  last night was terrible for my stomach and i wanted to die
{u'$date': u'2017-02-25T15:00:48.000Z'} , 835504829292109827 , milk3o , i want to die
{u'$date': u'2017-02-25T15:00:51.000Z'} , 835504838196756481 , AJStylezOrg , my phones at 24 percent bc it's charger wasn't plugged in last night i wanna die
{u'$date': u'2017-02-25T15:00:51.000Z'} , 835504838536380416 , alwaysnadinee , Nope KCAPinoyStar NadineLustre
{u'$date': u'2017-02-25T15:00:52.000Z'} , 835504843796135939 , AJEnglish , Suicide attacks hit security forces in Syria's Homs. Share your questions 👇  AJNewsGrid
{u'$date': u'2017-02-25T15:00:52.000Z'} , 835504844702117888 , canelac441 , Man Left Disfigured By Failed Suicide Finds New Lease On Life With Face Transplant
{u'$date': u'2017-02-25T15:00:52.000Z'} , 835504845884895234 , basedonswift , is looking at porn a sin porn suicide girls
{u'$date': u'2017-02-25T15:00:54.000Z'} , 835504854067970049 , taneesia_ , Peacefully in my sleep
{u'$date': u'2017-02-25T15:00:54.000Z'} , 835504853271072770 , violetchronicle , my foot is still swollen i wanna die
{u'$date': u'2017-02-25T15:00:54.000Z'} , 835504854600556549 , viespiritu , I'm tired of living my life and I feel empty. I dunno why. 😧
{u'$date': u'2017-02-25T15:01:00.000Z'} , 835504879800025088 , 90sicon , ok i want to die
{u'$date': u'2017-02-25T15:01:03.000Z'} , 835504892286468096 , tywebbin , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T15:01:10.000Z'} , 835504919620825088 , Iwanabeurlove , esto pa to lo q lo molestan mi obssesion con anuel buyaa i can die any second ima make sure   u unders…
{u'$date': u'2017-02-25T15:01:15.000Z'} , 835504942328725504 , turbulentyj , I just wanted to see Shinee once before I die
{u'$date': u'2017-02-25T15:01:17.000Z'} , 835504949744320513 , Ebean_ , Wish oomf sees this...
{u'$date': u'2017-02-25T15:01:18.000Z'} , 835504954186018817 , Kaaz_7 , Suicide maybe ?
{u'$date': u'2017-02-25T15:01:20.000Z'} , 835504960200568835 , thisissavageaf , im so ready to die
{u'$date': u'2017-02-25T15:01:22.000Z'} , 835504971961479169 , viictormenta , MY LOVE'S A REVOLVERMY SEX'S A KILLERDO YOU WANNA DIE HAPPY? DO YOU WANNA DIE HAPPY?
{u'$date': u'2017-02-25T15:01:25.000Z'} , 835504981465677824 , asymptosis , Sure. But just to reiterate my note of caution about liberals  knowing  what people need. Electorally suicidal  at least?
{u'$date': u'2017-02-25T15:01:29.000Z'} , 835505000579231744 , JWDTorWWJD , Suicide attacks hit security forces in Syria's Homs. Share your questions 👇  AJNewsGrid
{u'$date': u'2017-02-25T15:01:40.000Z'} , 835505043843465216 , thinscreaming , I just want to die
{u'$date': u'2017-02-25T15:01:41.000Z'} , 835505051720376320 , ayoubnullneun , i will commit suicide if we don't win
{u'$date': u'2017-02-25T15:01:47.000Z'} , 835505073262297088 , LnLnews , Suicide attacks on bases in Syria kill 42
{u'$date': u'2017-02-25T15:01:48.000Z'} , 835505079977459713 , ArousyYousey , I'm about to go scuba diving so if I die I want everyone to know that I'm lesbian
{u'$date': u'2017-02-25T15:01:51.000Z'} , 835505090165370880 , GTheWinner , WHY DO WE DIE MY FELLOW DESCENDANTS OF SLAVES?GAY FOLKS AND ALSO ANIMALS HAVE PROTECTIONS TOO WANNA KNOW WHY WE...
{u'$date': u'2017-02-25T15:01:51.000Z'} , 835505090484178950 , rescvecat , [suicide] [zexal spoilers] REMEMBER WHEN DUB PRINCEVECTOR EXILED HIMSELF
{u'$date': u'2017-02-25T15:01:57.000Z'} , 835505118325981191 , ThatSensFan , I want to die.
{u'$date': u'2017-02-25T15:02:05.000Z'} , 835505149112012800 , HalfDesi , Suicide attacks on bases in Syria`s Homs kill 42
{u'$date': u'2017-02-25T15:02:05.000Z'} , 835505151926538241 , jacksnewswatch , Europe threatens cultural suicide
{u'$date': u'2017-02-25T15:02:08.000Z'} , 835505165214052353 , beomgguk , can my tweets always have this amount of likes thank u lmao
{u'$date': u'2017-02-25T15:02:10.000Z'} , 835505173359382528 , Michael_Tobin_ , 1 in 3 homeless children will attempt suicide. work to combat this. Show support for CEOSleepout
{u'$date': u'2017-02-25T15:02:15.000Z'} , 835505193013891072 , AlessandroFC_ , You make me not wanna die.
{u'$date': u'2017-02-25T15:02:17.000Z'} , 835505200848863233 , ismaelbosch , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T15:02:17.000Z'} , 835505201645830144 , TheSAADbot , Tiddy  self-destruct soon why kill yourself suicide save me. -SAADbot 1.5
{u'$date': u'2017-02-25T15:02:21.000Z'} , 835505217550573568 , phaxyn , AJEnglish: Suicide attacks hit security forces in Syria's Homs. Share your questions 👇  A…
{u'$date': u'2017-02-25T15:02:22.000Z'} , 835505221442883584 , SaadYousaf89 , Infact ANP uses Bacha Khan attack to blame Pak Army  although soldiers  rescuing students  were killed by Afghan ba…
{u'$date': u'2017-02-25T15:02:23.000Z'} , 835505226555731974 , ozerkettner , Better to fight for something than live for nothing.- General Patton quote
{u'$date': u'2017-02-25T15:02:24.000Z'} , 835505231643435010 , emmaroyy , I ended up sitting in a plane seat for 10 hours.....want to die
